"","datetime","transaction_type","keterangan","merchant_type","status","count"
"1744",2024-05-23,"BEM0","Update Flag BEM","igate6017","00",34
"1751",2024-05-23,"ECI0","ECI Authentication","igate6017","00",161
"1752",2024-05-23,"QR00","QRIS Inquiry MPAN","igate6017","00",2176
"1753",2024-05-23,"QR01","QRIS Posting Payment","igate6017","00",1856
"1754",2024-05-24,"0000","CIF Inquiry","igate6017","00",347
"1755",2024-05-24,"0001","Balance Inquiry","igate6017","00",2897
"1756",2024-05-24,"0002","Saving Accounts Inquiry","igate6017","00",42806
"1757",2024-05-24,"0003","Deposit Accounts Inquiry","igate6017","00",163
"1758",2024-05-24,"0004","Loan Accounts Inquiry","igate6017","00",393
"1759",2024-05-24,"0005","Account Statement Inquiry","igate6017","00",2641
"1760",2024-05-24,"0006","Transfer Overbook Inquiry","igate6017","00",689
"1761",2024-05-24,"0007","Transfer Overbook Posting","igate6014","00",47
"1762",2024-05-24,"0007","Transfer Overbook Posting","igate6017","00",530
"1763",2024-05-24,"0010","Telco Purchase","igate6017","00",326
"1764",2024-05-24,"0011","PLN Purchase Inquiry","igate6017","00",236
"1765",2024-05-24,"0012","PLN Purchase Posting","igate6017","00",199
"1766",2024-05-24,"0013","PLN Payment Inquiry","igate6017","00",41
"1767",2024-05-24,"0014","PLN Payment Posting","igate6017","00",15
"1768",2024-05-24,"0017","Telco Postpaid Inquiry","igate6017","00",18
"1769",2024-05-24,"0018","Telco Postpaid Posting","igate6017","00",7
"1770",2024-05-24,"0019","Telkom Payment Inquiry","igate6017","00",7
"1771",2024-05-24,"0020","Telkom Payment Posting","igate6017","00",3
"1772",2024-05-24,"0023","TV Payment Inquiry","igate6017","00",2
"1773",2024-05-24,"0024","TV Payment Posting","igate6017","00",1
"1774",2024-05-24,"0029","Payment VA Inquiry","igate6017","00",13
"1775",2024-05-24,"0030","Payment VA Posting","igate6017","00",5
"1776",2024-05-24,"0031","Telkomsel Paket Data (Telesindo)","igate6017","00",30
"1777",2024-05-24,"0040","Transfer to Other Bank Inquiry","igate6014","00",84
"1778",2024-05-24,"0040","Transfer to Other Bank Inquiry","igate6017","00",2962
"1779",2024-05-24,"0041","Transfer to Other Bank Posting","igate6014","00",75
"1780",2024-05-24,"0041","Transfer to Other Bank Posting","igate6017","00",1676
"1782",2024-05-24,"0115","Rate Exchange (Info Kurs)","igate6017","00",60
"1783",2024-05-24,"0116","Mini Statement","igate6017","00",2954
"1785",2024-05-24,"1012","Inquiry Topup DANA","igate6014","00",16411
"1786",2024-05-24,"1013","Posting Topup DANA","igate6014","00",520
"1787",2024-05-24,"1027","Duplicate Check Compliance","igate6017","00",16
"1788",2024-05-24,"1028","Create Compliance","igate6017","00",16
"1789",2024-05-24,"1029","Create CIF","igate6017","00",16
"1790",2024-05-24,"1030","Create Account","igate6017","00",16
"1791",2024-05-24,"1130","KAI Purchase K0 Inquiry Train","igate6017","00",1
"1792",2024-05-24,"1131","KAI Purchase K1 Inquiry Available Seat","igate6017","00",14
"1793",2024-05-24,"1132","KAI Purchase K2 Inquiry Fare","igate6017","00",3
"1794",2024-05-24,"1139","Sepulsa Paket Data","igate6017","00",59
"1795",2024-05-24,"1141","Rintis TopUp Ovo Inq","igate6017","00",511
"1796",2024-05-24,"1142","Rintis TopUp Ovo Post","igate6017","00",210
"1797",2024-05-24,"1143","Rintis TopUp Gopay Inq","igate6017","00",481
"1798",2024-05-24,"1144","Rintis TopUp Gopay Post","igate6017","00",208
"1799",2024-05-24,"1147","Rintis TopUp LinkAja Inq","igate6017","00",20
"1800",2024-05-24,"1148","Rintis TopUp LinkAja Post","igate6017","00",7
"1801",2024-05-24,"1151","XL Postpaid Inquiry","igate6017","00",6
"1802",2024-05-24,"1152","XL Postpaid Posting","igate6017","00",3
"1803",2024-05-24,"1155","Sepulsa Check Status","igate6017","00",3
"1804",2024-05-24,"A001","Register ARO","igate6017","00",723
"1805",2024-05-24,"A002","Upgrade Akun ARO","igate6017","00",22
"1806",2024-05-24,"A004","Inquiry Balance Simple Account","igate6017","00",27040
"1807",2024-05-24,"A006","Topup E-Money","igate6017","00",19
"1808",2024-05-24,"A012","Account Statement Inquiry","igate6017","00",31
"1809",2024-05-24,"A013","Inquiry CIF ARO","igate6017","00",87
"1810",2024-05-24,"A014","Mini Statement ARO","igate6017","00",49
"1811",2024-05-24,"A016","Posting Transfer Emoney","igate6017","00",4
"1812",2024-05-24,"BEM0","Update Flag BEM","igate6017","00",26
"1820",2024-05-24,"ECI0","ECI Authentication","igate6017","00",160
"1821",2024-05-24,"MPN1","MPN Payment and Check Status","igate6014","00",1
"1822",2024-05-24,"QR00","QRIS Inquiry MPAN","igate6017","00",2457
"1823",2024-05-24,"QR01","QRIS Posting Payment","igate6017","00",2017
"1824",2024-05-25,"0000","CIF Inquiry","igate6017","00",464
"1825",2024-05-25,"0001","Balance Inquiry","igate6017","00",1000
"1826",2024-05-25,"0002","Saving Accounts Inquiry","igate6017","00",40987
"1827",2024-05-25,"0003","Deposit Accounts Inquiry","igate6017","00",206
"1828",2024-05-25,"0004","Loan Accounts Inquiry","igate6017","00",443
"1829",2024-05-25,"0005","Account Statement Inquiry","igate6017","00",1738
"1830",2024-05-25,"0006","Transfer Overbook Inquiry","igate6017","00",792
"1831",2024-05-25,"0007","Transfer Overbook Posting","igate6014","00",45
"1832",2024-05-25,"0007","Transfer Overbook Posting","igate6017","00",603
"1833",2024-05-25,"0008","Transfer SKN Posting","igate6017","00",1
"1834",2024-05-25,"0010","Telco Purchase","igate6017","00",318
"1835",2024-05-25,"0011","PLN Purchase Inquiry","igate6017","00",215
"1836",2024-05-25,"0012","PLN Purchase Posting","igate6017","00",180
"1837",2024-05-25,"0013","PLN Payment Inquiry","igate6017","00",22
"1838",2024-05-25,"0014","PLN Payment Posting","igate6017","00",10
"1839",2024-05-25,"0017","Telco Postpaid Inquiry","igate6017","00",26
"1840",2024-05-25,"0018","Telco Postpaid Posting","igate6017","00",13
"1841",2024-05-25,"0023","TV Payment Inquiry","igate6017","00",2
"1842",2024-05-25,"0024","TV Payment Posting","igate6017","00",1
"1843",2024-05-25,"0029","Payment VA Inquiry","igate6017","00",123
"1844",2024-05-25,"0030","Payment VA Posting","igate6017","00",57
"1845",2024-05-25,"0031","Telkomsel Paket Data (Telesindo)","igate6017","00",16
"1846",2024-05-25,"0040","Transfer to Other Bank Inquiry","igate6014","00",61
"1847",2024-05-25,"0040","Transfer to Other Bank Inquiry","igate6017","00",3310
"1848",2024-05-25,"0041","Transfer to Other Bank Posting","igate6014","00",57
"1849",2024-05-25,"0041","Transfer to Other Bank Posting","igate6017","00",1966
"1851",2024-05-25,"0115","Rate Exchange (Info Kurs)","igate6017","00",45
"1852",2024-05-25,"0116","Mini Statement","igate6017","00",3118
"1854",2024-05-25,"1012","Inquiry Topup DANA","igate6014","00",16422
"1855",2024-05-25,"1013","Posting Topup DANA","igate6014","00",561
"1856",2024-05-25,"1027","Duplicate Check Compliance","igate6017","00",9
"1857",2024-05-25,"1028","Create Compliance","igate6017","00",9
"1858",2024-05-25,"1029","Create CIF","igate6017","00",9
"1859",2024-05-25,"1030","Create Account","igate6017","00",10
"1860",2024-05-25,"1130","KAI Purchase K0 Inquiry Train","igate6017","00",1
"1861",2024-05-25,"1131","KAI Purchase K1 Inquiry Available Seat","igate6017","00",20
"1862",2024-05-25,"1139","Sepulsa Paket Data","igate6017","00",60
"1863",2024-05-25,"1141","Rintis TopUp Ovo Inq","igate6017","00",499
"1864",2024-05-25,"1142","Rintis TopUp Ovo Post","igate6017","00",214
"1865",2024-05-25,"1143","Rintis TopUp Gopay Inq","igate6017","00",598
"1866",2024-05-25,"1144","Rintis TopUp Gopay Post","igate6017","00",250
"1867",2024-05-25,"1147","Rintis TopUp LinkAja Inq","igate6017","00",18
"1868",2024-05-25,"1148","Rintis TopUp LinkAja Post","igate6017","00",8
"1869",2024-05-25,"1151","XL Postpaid Inquiry","igate6017","00",3
"1870",2024-05-25,"1152","XL Postpaid Posting","igate6017","00",1
"1871",2024-05-25,"1156","Sepulsa PDAM Inquiry","igate6017","00",2
"1872",2024-05-25,"1157","Sepulsa PDAM Posting","igate6017","00",2
"1873",2024-05-25,"A001","Register ARO","igate6017","00",1577
"1874",2024-05-25,"A002","Upgrade Akun ARO","igate6017","00",20
"1875",2024-05-25,"A004","Inquiry Balance Simple Account","igate6017","00",26136
"1876",2024-05-25,"A006","Topup E-Money","igate6017","00",24
"1877",2024-05-25,"A012","Account Statement Inquiry","igate6017","00",46
"1878",2024-05-25,"A013","Inquiry CIF ARO","igate6017","00",125
"1879",2024-05-25,"A014","Mini Statement ARO","igate6017","00",45
"1880",2024-05-25,"BEM0","Update Flag BEM","igate6017","00",16
"1887",2024-05-25,"ECI0","ECI Authentication","igate6017","00",160
"1888",2024-05-25,"QR00","QRIS Inquiry MPAN","igate6017","00",2168
"1889",2024-05-25,"QR01","QRIS Posting Payment","igate6017","00",1883
"1890",2024-05-26,"0000","CIF Inquiry","igate6017","00",320
"1891",2024-05-26,"0001","Balance Inquiry","igate6017","00",678
"1892",2024-05-26,"0002","Saving Accounts Inquiry","igate6017","00",33367
"1893",2024-05-26,"0003","Deposit Accounts Inquiry","igate6017","00",145
"1894",2024-05-26,"0004","Loan Accounts Inquiry","igate6017","00",391
"1895",2024-05-26,"0005","Account Statement Inquiry","igate6017","00",895
"1896",2024-05-26,"0006","Transfer Overbook Inquiry","igate6017","00",598
"1897",2024-05-26,"0007","Transfer Overbook Posting","igate6014","00",44
"1898",2024-05-26,"0007","Transfer Overbook Posting","igate6017","00",467
"1899",2024-05-26,"0010","Telco Purchase","igate6017","00",318
"1900",2024-05-26,"0011","PLN Purchase Inquiry","igate6017","00",235
"1901",2024-05-26,"0012","PLN Purchase Posting","igate6017","00",204
"1902",2024-05-26,"0013","PLN Payment Inquiry","igate6017","00",26
"1903",2024-05-26,"0014","PLN Payment Posting","igate6017","00",10
"1904",2024-05-26,"0017","Telco Postpaid Inquiry","igate6017","00",13
"1905",2024-05-26,"0018","Telco Postpaid Posting","igate6017","00",6
"1906",2024-05-26,"0029","Payment VA Inquiry","igate6017","00",21
"1907",2024-05-26,"0030","Payment VA Posting","igate6017","00",9
"1908",2024-05-26,"0031","Telkomsel Paket Data (Telesindo)","igate6017","00",26
"1909",2024-05-26,"0040","Transfer to Other Bank Inquiry","igate6014","00",79
"1910",2024-05-26,"0040","Transfer to Other Bank Inquiry","igate6017","00",2429
"1911",2024-05-26,"0041","Transfer to Other Bank Posting","igate6014","00",78
"1912",2024-05-26,"0041","Transfer to Other Bank Posting","igate6017","00",1466
"1914",2024-05-26,"0115","Rate Exchange (Info Kurs)","igate6017","00",75
"1915",2024-05-26,"0116","Mini Statement","igate6017","00",2526
"1917",2024-05-26,"1012","Inquiry Topup DANA","igate6014","00",16574
"1918",2024-05-26,"1013","Posting Topup DANA","igate6014","00",445
"1919",2024-05-26,"1027","Duplicate Check Compliance","igate6017","00",10
"1920",2024-05-26,"1028","Create Compliance","igate6017","00",10
"1921",2024-05-26,"1029","Create CIF","igate6017","00",10
"1922",2024-05-26,"1030","Create Account","igate6017","00",11
"1923",2024-05-26,"1139","Sepulsa Paket Data","igate6017","00",49
"1924",2024-05-26,"1141","Rintis TopUp Ovo Inq","igate6017","00",424
"1925",2024-05-26,"1142","Rintis TopUp Ovo Post","igate6017","00",178
"1926",2024-05-26,"1143","Rintis TopUp Gopay Inq","igate6017","00",635
"1927",2024-05-26,"1144","Rintis TopUp Gopay Post","igate6017","00",251
"1928",2024-05-26,"1147","Rintis TopUp LinkAja Inq","igate6017","00",14
"1929",2024-05-26,"1148","Rintis TopUp LinkAja Post","igate6017","00",6
"1930",2024-05-26,"1151","XL Postpaid Inquiry","igate6017","00",5
"1931",2024-05-26,"A001","Register ARO","igate6017","00",1460
"1932",2024-05-26,"A002","Upgrade Akun ARO","igate6017","00",34
"1933",2024-05-26,"A004","Inquiry Balance Simple Account","igate6017","00",25684
"1934",2024-05-26,"A006","Topup E-Money","igate6017","00",10
"1935",2024-05-26,"A012","Account Statement Inquiry","igate6017","00",43
"1936",2024-05-26,"A013","Inquiry CIF ARO","igate6017","00",147
"1937",2024-05-26,"A014","Mini Statement ARO","igate6017","00",29
"1938",2024-05-26,"BEM0","Update Flag BEM","igate6017","00",16
"1945",2024-05-26,"ECI0","ECI Authentication","igate6017","00",241
"1946",2024-05-26,"QR00","QRIS Inquiry MPAN","igate6017","00",2278
"1947",2024-05-26,"QR01","QRIS Posting Payment","igate6017","00",1943
"1948",2024-05-27,"0000","CIF Inquiry","igate6017","00",1156
"1949",2024-05-27,"0001","Balance Inquiry","igate6017","00",8471
"1950",2024-05-27,"0002","Saving Accounts Inquiry","igate6017","00",66050
"1951",2024-05-27,"0003","Deposit Accounts Inquiry","igate6017","00",357
"1952",2024-05-27,"0004","Loan Accounts Inquiry","igate6017","00",587
"1953",2024-05-27,"0005","Account Statement Inquiry","igate6017","00",5975
"1954",2024-05-27,"0006","Transfer Overbook Inquiry","igate6017","00",1444
"1955",2024-05-27,"0007","Transfer Overbook Posting","igate6014","00",206
"1956",2024-05-27,"0007","Transfer Overbook Posting","igate6017","00",1101
"1957",2024-05-27,"0008","Transfer SKN Posting","igate6014","00",3
"1958",2024-05-27,"0008","Transfer SKN Posting","igate6017","00",42
"1959",2024-05-27,"0009","Transfer RTGS Posting","igate6014","00",3
"1960",2024-05-27,"0009","Transfer RTGS Posting","igate6017","00",17
"1961",2024-05-27,"0010","Telco Purchase","igate6017","00",369
"1962",2024-05-27,"0011","PLN Purchase Inquiry","igate6017","00",264
"1963",2024-05-27,"0012","PLN Purchase Posting","igate6017","00",230
"1964",2024-05-27,"0013","PLN Payment Inquiry","igate6017","00",39
"1965",2024-05-27,"0014","PLN Payment Posting","igate6017","00",18
"1966",2024-05-27,"0017","Telco Postpaid Inquiry","igate6017","00",17
"1967",2024-05-27,"0018","Telco Postpaid Posting","igate6017","00",7
"1968",2024-05-27,"0029","Payment VA Inquiry","igate6017","00",133
"1969",2024-05-27,"0030","Payment VA Posting","igate6017","00",62
"1970",2024-05-27,"0031","Telkomsel Paket Data (Telesindo)","igate6017","00",29
"1971",2024-05-27,"0040","Transfer to Other Bank Inquiry","igate6014","00",155
"1972",2024-05-27,"0040","Transfer to Other Bank Inquiry","igate6017","00",3815
"1973",2024-05-27,"0041","Transfer to Other Bank Posting","igate6014","00",118
"1974",2024-05-27,"0041","Transfer to Other Bank Posting","igate6017","00",2175
"1976",2024-05-27,"0115","Rate Exchange (Info Kurs)","igate6017","00",71
"1977",2024-05-27,"0116","Mini Statement","igate6017","00",4702
"1979",2024-05-27,"1012","Inquiry Topup DANA","igate6014","00",15589
"1980",2024-05-27,"1013","Posting Topup DANA","igate6014","00",575
"1981",2024-05-27,"1027","Duplicate Check Compliance","igate6017","00",32
"1982",2024-05-27,"1028","Create Compliance","igate6017","00",32
"1983",2024-05-27,"1029","Create CIF","igate6017","00",32
"1984",2024-05-27,"1030","Create Account","igate6017","00",32
"1985",2024-05-27,"1130","KAI Purchase K0 Inquiry Train","igate6017","00",2
"1986",2024-05-27,"1131","KAI Purchase K1 Inquiry Available Seat","igate6017","00",19
"1987",2024-05-27,"1139","Sepulsa Paket Data","igate6017","00",50
"1988",2024-05-27,"1141","Rintis TopUp Ovo Inq","igate6017","00",516
"1989",2024-05-27,"1142","Rintis TopUp Ovo Post","igate6017","00",221
"1990",2024-05-27,"1143","Rintis TopUp Gopay Inq","igate6017","00",648
"1991",2024-05-27,"1144","Rintis TopUp Gopay Post","igate6017","00",274
"1992",2024-05-27,"1147","Rintis TopUp LinkAja Inq","igate6017","00",17
"1993",2024-05-27,"1148","Rintis TopUp LinkAja Post","igate6017","00",6
"1994",2024-05-27,"1151","XL Postpaid Inquiry","igate6017","00",6
"1995",2024-05-27,"1152","XL Postpaid Posting","igate6017","00",2
"1996",2024-05-27,"1155","Sepulsa Check Status","igate6017","00",1
"1997",2024-05-27,"1156","Sepulsa PDAM Inquiry","igate6017","00",6
"1998",2024-05-27,"1157","Sepulsa PDAM Posting","igate6017","00",4
"1999",2024-05-27,"1158","Sepulsa PBB Inquiry","igate6017","00",2
"2000",2024-05-27,"A001","Register ARO","igate6017","00",959
"2001",2024-05-27,"A002","Upgrade Akun ARO","igate6017","00",23
"2002",2024-05-27,"A004","Inquiry Balance Simple Account","igate6017","00",41260
"2003",2024-05-27,"A006","Topup E-Money","igate6017","00",357
"2004",2024-05-27,"A012","Account Statement Inquiry","igate6017","00",44
"2005",2024-05-27,"A013","Inquiry CIF ARO","igate6017","00",120
"2006",2024-05-27,"A014","Mini Statement ARO","igate6017","00",57
"2007",2024-05-27,"A016","Posting Transfer Emoney","igate6017","00",1
"2008",2024-05-27,"BEM0","Update Flag BEM","igate6017","00",45
"2016",2024-05-27,"ECI0","ECI Authentication","igate6017","00",232
"2017",2024-05-27,"PR01","Debet Rekening Payroll","igate6017","00",1
"2018",2024-05-27,"PR03","Reversal Payroll","igate6017","00",1
"2019",2024-05-27,"QR00","QRIS Inquiry MPAN","igate6017","00",2768
"2020",2024-05-27,"QR01","QRIS Posting Payment","igate6017","00",2351
"2021",2024-05-28,"0000","CIF Inquiry","igate6017","00",1221
"2022",2024-05-28,"0001","Balance Inquiry","igate6017","00",6506
"2023",2024-05-28,"0002","Saving Accounts Inquiry","igate6017","00",123090
"2024",2024-05-28,"0003","Deposit Accounts Inquiry","igate6017","00",507
"2025",2024-05-28,"0004","Loan Accounts Inquiry","igate6017","00",775
"2026",2024-05-28,"0005","Account Statement Inquiry","igate6017","00",8402
"2027",2024-05-28,"0006","Transfer Overbook Inquiry","igate6014","00",6
"2028",2024-05-28,"0006","Transfer Overbook Inquiry","igate6017","00",3374
"2029",2024-05-28,"0007","Transfer Overbook Posting","igate6014","00",364
"2030",2024-05-28,"0007","Transfer Overbook Posting","igate6017","00",2597
"2031",2024-05-28,"0008","Transfer SKN Posting","igate6014","00",3
"2032",2024-05-28,"0008","Transfer SKN Posting","igate6017","00",69
"2033",2024-05-28,"0009","Transfer RTGS Posting","igate6014","00",4
"2034",2024-05-28,"0009","Transfer RTGS Posting","igate6017","00",4
"2035",2024-05-28,"0010","Telco Purchase","igate6017","00",567
"2036",2024-05-28,"0011","PLN Purchase Inquiry","igate6017","00",295
"2037",2024-05-28,"0012","PLN Purchase Posting","igate6017","00",254
"2038",2024-05-28,"0013","PLN Payment Inquiry","igate6017","00",105
"2039",2024-05-28,"0014","PLN Payment Posting","igate6017","00",46
"2040",2024-05-28,"0015","PLN Nontaglis Payment Inquiry","igate6017","00",2
"2041",2024-05-28,"0016","PLN Nontaglis Payment Posting","igate6017","00",1
"2042",2024-05-28,"0017","Telco Postpaid Inquiry","igate6017","00",85
"2043",2024-05-28,"0018","Telco Postpaid Posting","igate6017","00",38
"2044",2024-05-28,"0019","Telkom Payment Inquiry","igate6017","00",8
"2045",2024-05-28,"0020","Telkom Payment Posting","igate6017","00",4
"2046",2024-05-28,"0023","TV Payment Inquiry","igate6017","00",2
"2047",2024-05-28,"0024","TV Payment Posting","igate6017","00",1
"2048",2024-05-28,"0029","Payment VA Inquiry","igate6017","00",54
"2049",2024-05-28,"0030","Payment VA Posting","igate6017","00",27
"2050",2024-05-28,"0031","Telkomsel Paket Data (Telesindo)","igate6017","00",21
"2051",2024-05-28,"0040","Transfer to Other Bank Inquiry","igate6014","00",135
"2052",2024-05-28,"0040","Transfer to Other Bank Inquiry","igate6017","00",8769
"2053",2024-05-28,"0041","Transfer to Other Bank Posting","igate6014","00",128
"2054",2024-05-28,"0041","Transfer to Other Bank Posting","igate6017","00",5367
"2056",2024-05-28,"0115","Rate Exchange (Info Kurs)","igate6017","00",75
"2057",2024-05-28,"0116","Mini Statement","igate6017","00",10094
"2059",2024-05-28,"1012","Inquiry Topup DANA","igate6014","00",14096
"2060",2024-05-28,"1013","Posting Topup DANA","igate6014","00",1035
"2061",2024-05-28,"1014","Inquiry Pembayaran Kartu Kredit","igate6014","00",4
"2062",2024-05-28,"1015","Posting Pembayaran Kartu Kredit","igate6014","00",3
"2063",2024-05-28,"1027","Duplicate Check Compliance","igate6017","00",34
"2064",2024-05-28,"1028","Create Compliance","igate6017","00",34
"2065",2024-05-28,"1029","Create CIF","igate6017","00",34
"2066",2024-05-28,"1030","Create Account","igate6017","00",37
"2067",2024-05-28,"1130","KAI Purchase K0 Inquiry Train","igate6017","00",2
"2068",2024-05-28,"1131","KAI Purchase K1 Inquiry Available Seat","igate6017","00",6
"2069",2024-05-28,"1132","KAI Purchase K2 Inquiry Fare","igate6017","00",2
"2070",2024-05-28,"1139","Sepulsa Paket Data","igate6017","00",78
"2071",2024-05-28,"1141","Rintis TopUp Ovo Inq","igate6017","00",843
"2072",2024-05-28,"1142","Rintis TopUp Ovo Post","igate6017","00",383
"2073",2024-05-28,"1143","Rintis TopUp Gopay Inq","igate6017","00",1155
"2074",2024-05-28,"1144","Rintis TopUp Gopay Post","igate6017","00",467
"2075",2024-05-28,"1147","Rintis TopUp LinkAja Inq","igate6017","00",20
"2076",2024-05-28,"1148","Rintis TopUp LinkAja Post","igate6017","00",7
"2077",2024-05-28,"1151","XL Postpaid Inquiry","igate6017","00",16
"2078",2024-05-28,"1152","XL Postpaid Posting","igate6017","00",8
"2079",2024-05-28,"1156","Sepulsa PDAM Inquiry","igate6017","00",4
"2080",2024-05-28,"1157","Sepulsa PDAM Posting","igate6017","00",4
"2081",2024-05-28,"A001","Register ARO","igate6017","00",637
"2082",2024-05-28,"A002","Upgrade Akun ARO","igate6017","00",21
"2083",2024-05-28,"A004","Inquiry Balance Simple Account","igate6017","00",75071
"2084",2024-05-28,"A006","Topup E-Money","igate6017","00",387
"2085",2024-05-28,"A012","Account Statement Inquiry","igate6017","00",53
"2086",2024-05-28,"A013","Inquiry CIF ARO","igate6017","00",118
"2087",2024-05-28,"A014","Mini Statement ARO","igate6017","00",69
"2088",2024-05-28,"A016","Posting Transfer Emoney","igate6017","00",2
"2089",2024-05-28,"BEM0","Update Flag BEM","igate6017","00",68
"2098",2024-05-28,"ECI0","ECI Authentication","igate6017","00",256
"2099",2024-05-28,"MPN1","MPN Payment and Check Status","igate6014","00",3
"2100",2024-05-28,"PR01","Debet Rekening Payroll","igate6017","00",8
"2101",2024-05-28,"PR03","Reversal Payroll","igate6017","00",8
"2102",2024-05-28,"QR00","QRIS Inquiry MPAN","igate6017","00",3639
"2103",2024-05-28,"QR01","QRIS Posting Payment","igate6017","00",3183
"2104",2024-05-29,"0000","CIF Inquiry","igate6017","00",1361
"2105",2024-05-29,"0001","Balance Inquiry","igate6017","00",5364
"2106",2024-05-29,"0002","Saving Accounts Inquiry","igate6017","00",68217
"2107",2024-05-29,"0003","Deposit Accounts Inquiry","igate6017","00",360
"2108",2024-05-29,"0004","Loan Accounts Inquiry","igate6017","00",696
"2109",2024-05-29,"0005","Account Statement Inquiry","igate6017","00",4273
"2110",2024-05-29,"0006","Transfer Overbook Inquiry","igate6014","00",4
"2111",2024-05-29,"0006","Transfer Overbook Inquiry","igate6017","00",1983
"2112",2024-05-29,"0007","Transfer Overbook Posting","igate6014","00",279
"2113",2024-05-29,"0007","Transfer Overbook Posting","igate6017","00",1466
"2114",2024-05-29,"0008","Transfer SKN Posting","igate6014","00",5
"2115",2024-05-29,"0008","Transfer SKN Posting","igate6017","00",34
"2116",2024-05-29,"0009","Transfer RTGS Posting","igate6014","00",5
"2117",2024-05-29,"0009","Transfer RTGS Posting","igate6017","00",17
"2118",2024-05-29,"0010","Telco Purchase","igate6017","00",473
"2119",2024-05-29,"0011","PLN Purchase Inquiry","igate6017","00",298
"2120",2024-05-29,"0012","PLN Purchase Posting","igate6017","00",267
"2121",2024-05-29,"0013","PLN Payment Inquiry","igate6017","00",46
"2122",2024-05-29,"0014","PLN Payment Posting","igate6017","00",20
"2123",2024-05-29,"0017","Telco Postpaid Inquiry","igate6017","00",59
"2124",2024-05-29,"0018","Telco Postpaid Posting","igate6017","00",28
"2125",2024-05-29,"0019","Telkom Payment Inquiry","igate6017","00",6
"2126",2024-05-29,"0020","Telkom Payment Posting","igate6017","00",3
"2127",2024-05-29,"0023","TV Payment Inquiry","igate6017","00",2
"2128",2024-05-29,"0024","TV Payment Posting","igate6017","00",1
"2129",2024-05-29,"0029","Payment VA Inquiry","igate6017","00",18
"2130",2024-05-29,"0030","Payment VA Posting","igate6017","00",8
"2131",2024-05-29,"0031","Telkomsel Paket Data (Telesindo)","igate6017","00",35
"2132",2024-05-29,"0040","Transfer to Other Bank Inquiry","igate6014","00",109
"2133",2024-05-29,"0040","Transfer to Other Bank Inquiry","igate6017","00",4723
"2134",2024-05-29,"0041","Transfer to Other Bank Posting","igate6014","00",98
"2135",2024-05-29,"0041","Transfer to Other Bank Posting","igate6017","00",2737
"2137",2024-05-29,"0115","Rate Exchange (Info Kurs)","igate6017","00",71
"2138",2024-05-29,"0116","Mini Statement","igate6017","00",5410
"2140",2024-05-29,"1012","Inquiry Topup DANA","igate6014","00",14329
"2141",2024-05-29,"1013","Posting Topup DANA","igate6014","00",737
"2142",2024-05-29,"1027","Duplicate Check Compliance","igate6017","00",25
"2143",2024-05-29,"1028","Create Compliance","igate6017","00",25
"2144",2024-05-29,"1029","Create CIF","igate6017","00",25
"2145",2024-05-29,"1030","Create Account","igate6017","00",25
"2146",2024-05-29,"1130","KAI Purchase K0 Inquiry Train","igate6017","00",10
"2147",2024-05-29,"1131","KAI Purchase K1 Inquiry Available Seat","igate6017","00",104
"2148",2024-05-29,"1132","KAI Purchase K2 Inquiry Fare","igate6017","00",3
"2149",2024-05-29,"1139","Sepulsa Paket Data","igate6017","00",55
"2150",2024-05-29,"1141","Rintis TopUp Ovo Inq","igate6017","00",722
"2151",2024-05-29,"1142","Rintis TopUp Ovo Post","igate6017","00",328
"2152",2024-05-29,"1143","Rintis TopUp Gopay Inq","igate6017","00",927
"2153",2024-05-29,"1144","Rintis TopUp Gopay Post","igate6017","00",394
"2154",2024-05-29,"1147","Rintis TopUp LinkAja Inq","igate6017","00",22
"2155",2024-05-29,"1148","Rintis TopUp LinkAja Post","igate6017","00",8
"2156",2024-05-29,"1151","XL Postpaid Inquiry","igate6017","00",4
"2157",2024-05-29,"1152","XL Postpaid Posting","igate6017","00",2
"2158",2024-05-29,"1155","Sepulsa Check Status","igate6017","00",1
"2159",2024-05-29,"1156","Sepulsa PDAM Inquiry","igate6017","00",3
"2160",2024-05-29,"1157","Sepulsa PDAM Posting","igate6017","00",1
"2161",2024-05-29,"A001","Register ARO","igate6017","00",732
"2162",2024-05-29,"A002","Upgrade Akun ARO","igate6017","00",13
"2163",2024-05-29,"A004","Inquiry Balance Simple Account","igate6017","00",43865
"2164",2024-05-29,"A006","Topup E-Money","igate6017","00",341
"2165",2024-05-29,"A012","Account Statement Inquiry","igate6017","00",20
"2166",2024-05-29,"A013","Inquiry CIF ARO","igate6017","00",97
"2167",2024-05-29,"A014","Mini Statement ARO","igate6017","00",67
"2168",2024-05-29,"A016","Posting Transfer Emoney","igate6017","00",1
"2169",2024-05-29,"BEM0","Update Flag BEM","igate6017","00",46
"2177",2024-05-29,"ECI0","ECI Authentication","igate6017","00",206
"2178",2024-05-29,"MPN0","MPN Inquiry","igate6014","00",2
"2179",2024-05-29,"PR01","Debet Rekening Payroll","igate6017","00",3
"2180",2024-05-29,"PR03","Reversal Payroll","igate6017","00",3
"2181",2024-05-29,"QR00","QRIS Inquiry MPAN","igate6017","00",3521
"2182",2024-05-29,"QR01","QRIS Posting Payment","igate6017","00",3052
"2183",2024-05-30,"0000","CIF Inquiry","igate6017","00",1260
"2184",2024-05-30,"0001","Balance Inquiry","igate6017","00",4919
